User,Name,Playtime,Genre,Purchace,Play
123625432,Alan Wake,0.1,Action,1,0
123625432,Grand Theft Auto IV,0.1,Action,1,0
177827103,Euro Truck Simulator 2,15.5,Action,1,1
177827103,Portal,0.9,Puzzle,1,1
177827103,Portal 2,0.4,Shooter,1,1
177827103,Sacred Gold,0.1,Role-Playing,1,0
69849141,Mafia II,117.0,Action,1,1
69849141,Half-Life 2,14.1,Shooter,1,1
177963795,Champions Online,1.7,Role-Playing,1,1
69828237,Left 4 Dead 2,908.0,Shooter,1,1
69828237,Mafia II,144.0,Action,1,1
69828237,Tomb Raider,29.0,Action,1,1
152741550,Grand Theft Auto V,29.0,Action,1,1
44421638,Half-Life 2,0.1,Shooter,1,0
156071982,Left 4 Dead 2,49.0,Shooter,1,1
156071982,Spore,25.0,Strategy,1,1
156071982,Far Cry 3,24.0,Shooter,1,1
156071982,Terraria,16.9,Action,1,1
156071982,Just Cause 2,12.3,Action,1,1
156071982,Portal 2,11.7,Shooter,1,1
156071982,Grand Theft Auto IV,11.1,Action,1,1
156071982,Left 4 Dead,3.2,Shooter,1,1
156071982,Monopoly,2.7,Misc,1,1
156071982,The Binding of Isaac,2.0,Action,1,1
159277759,Star Trek Online,14.4,Role-Playing,1,1
90302081,Sleeping Dogs,51.0,Action,1,1
119723223,Terraria,40.0,Action,1,1
119723223,Stronghold 3,12.7,Strategy,1,1
286084810,Dying Light,5.8,Action,1,1
146145063,Mortal Kombat X,66.0,Fighting,1,1
146145063,Dishonored,38.0,Action,1,1
178038549,Grand Theft Auto V,389.0,Action,1,1
178038549,Fallout 3,6.7,Role-Playing,1,1
178038549,Sniper Elite 3,5.2,Shooter,1,1
178038549,Just Cause 2,2.4,Action,1,1
178038549,Split/Second,0.5,Racing,1,1
88095884,Portal,15.8,Puzzle,1,1
260788360,TERA,27.0,Role-Playing,1,1
260788360,Grand Theft Auto V,9.4,Action,1,1
180901075,Half-Life 2,23.0,Shooter,1,1
180901075,Gothic 3,0.3,Role-Playing,1,1
107452765,Borderlands 2,159.0,Shooter,1,1
107452765,Far Cry 3,64.0,Shooter,1,1
107452765,Borderlands,31.0,Shooter,1,1
107452765,Dishonored,24.0,Action,1,1
107452765,Max Payne 3,14.9,Shooter,1,1
107452765,Portal 2,9.9,Shooter,1,1
107452765,Half-Life 2,2.0,Shooter,1,1
107452765,Darksiders,1.3,Action,1,1
107452765,Crysis,0.9,Shooter,1,1
127335438,Fallout 4,78.0,Role-Playing,1,1
127335438,Far Cry 3,31.0,Shooter,1,1
127335438,Dead Island,26.0,Action,1,1
127335438,Darksiders,25.0,Action,1,1
127335438,Sniper Elite 3,11.1,Shooter,1,1
127335438,Evolve,5.9,Shooter,1,1
127335438,Spore,5.7,Strategy,1,1
127335438,The Evil Within,2.4,Action,1,1
127335438,The Binding of Isaac,0.3,Action,1,1
159428605,Left 4 Dead 2,84.0,Shooter,1,1
159428605,Portal 2,7.3,Shooter,1,1
159428605,World of Goo,0.1,Puzzle,1,0
185258131,Fallout 4,172.0,Role-Playing,1,1
185258131,Grand Theft Auto V,99.0,Action,1,1
185258131,Saints Row IV,65.0,Action,1,1
185258131,Far Cry 3,39.0,Shooter,1,1
185258131,Mortal Kombat X,15.9,Fighting,1,1
185258131,Spore,7.7,Strategy,1,1
185258131,Football Manager 2015,1.5,Simulation,1,1
190191843,Grand Theft Auto V,175.0,Action,1,1
190191843,Rocket League,59.0,Sports,1,1
190191843,Fallout 4,23.0,Role-Playing,1,1
190191843,Mortal Kombat X,12.2,Fighting,1,1
190191843,Left 4 Dead 2,11.4,Shooter,1,1
190191843,BioShock 2,8.8,Shooter,1,1
190191843,BioShock,8.4,Shooter,1,1
190191843,BioShock Infinite,7.5,Shooter,1,1
190191843,DiRT Rally,5.0,Racing,1,1
190191843,Portal 2,2.8,Shooter,1,1
190191843,Hearts of Iron III,0.2,Strategy,1,1
110107925,Left 4 Dead 2,60.0,Shooter,1,1
110107925,Euro Truck Simulator 2,6.2,Action,1,1
110107925,Sleeping Dogs,0.8,Action,1,1
110107925,F.E.A.R. 3,0.1,Shooter,1,0
188910738,RIFT,0.4,Role-Playing,1,1
13556140,Left 4 Dead 2,95.0,Shooter,1,1
13556140,Left 4 Dead,34.0,Shooter,1,1
194207397,The Binding of Isaac,49.0,Action,1,1
112240173,Age of Empires Online,4.8,Strategy,1,1
199552639,Spintires,13.9,Adventure,1,1
106454385,Football Manager 2012,32.0,Sports,1,1
106454385,Football Manager 2013,6.0,Sports,1,1
205089128,Lost Horizon,25.0,Adventure,1,1
113205285,Football Manager 2013,1.9,Sports,1,1
108595389,Euro Truck Simulator 2,3.2,Action,1,1
108595389,RollerCoaster Tycoon,1.4,Strategy,1,1
108595389,BioShock Infinite,0.9,Shooter,1,1
46785501,Anno 2070,83.0,Strategy,1,1
46785501,Supreme Commander 2,22.0,Strategy,1,1
46785501,Company of Heroes 2,16.9,Strategy,1,1
46785501,Stronghold 3,5.4,Strategy,1,1
46785501,Overlord,3.5,Strategy,1,1
46785501,Order of War,3.2,Strategy,1,1
55745376,Metro 2033,0.2,Shooter,1,1
103563010,Football Manager 2013,20.0,Sports,1,1
103563010,Borderlands 2,6.4,Shooter,1,1
36502549,Borderlands 2,381.0,Shooter,1,1
36502549,Guild Wars,151.0,Role-Playing,1,1
36502549,Borderlands,117.0,Shooter,1,1
36502549,Darksiders II,71.0,Action,1,1
36502549,Terraria,59.0,Action,1,1
36502549,Portal 2,12.2,Shooter,1,1
36502549,DC Universe Online,10.6,Role-Playing,1,1
36502549,Magicka,9.2,Role-Playing,1,1
36502549,Left 4 Dead,4.9,Shooter,1,1
36502549,Darksiders,4.6,Action,1,1
36502549,Portal,0.9,Puzzle,1,1
36502549,BioShock 2,0.4,Shooter,1,1
36502549,Saints Row IV,0.4,Action,1,1
36502549,BioShock,0.2,Shooter,1,1
36502549,Tropico 4,0.1,Strategy,1,0
154485753,Football Manager 2014,485.0,Sports,1,1
154485753,Football Manager 2016,80.0,Simulation,1,1
154485753,Tomb Raider,11.5,Action,1,1
154485753,Darksiders,0.9,Action,1,1
154485753,Alan Wake,0.5,Action,1,1
201656921,Grand Theft Auto V,208.0,Action,1,1
113186568,Left 4 Dead 2,79.0,Shooter,1,1
113186568,Borderlands 2,16.0,Shooter,1,1
113186568,Sniper Elite 3,6.6,Shooter,1,1
96249915,Champions Online,17.1,Role-Playing,1,1
96249915,Defiance,6.9,Shooter,1,1
44156169,APB Reloaded,21.0,Role-Playing,1,1
44156169,Half-Life 2,1.6,Shooter,1,1
111212436,DC Universe Online,18.6,Role-Playing,1,1
111212436,Half-Life 2,8.1,Shooter,1,1
111212436,BioShock Infinite,6.7,Shooter,1,1
111212436,BioShock,5.3,Shooter,1,1
111212436,Far Cry 3,3.8,Shooter,1,1
111212436,APB Reloaded,1.3,Role-Playing,1,1
111212436,BioShock 2,0.7,Shooter,1,1
43240189,Football Manager 2010,15.5,Sports,1,1
60210313,Saints Row 2,129.0,Action,1,1
60210313,Half-Life 2,35.0,Shooter,1,1
60210313,RIFT,33.0,Role-Playing,1,1
60210313,Mafia II,29.0,Action,1,1
60210313,Portal,5.3,Puzzle,1,1
93882483,Left 4 Dead 2,71.0,Shooter,1,1
96400571,Just Cause 2,270.0,Action,1,1
96400571,Far Cry 3,154.0,Shooter,1,1
96400571,Terraria,106.0,Action,1,1
96400571,Dungeon Defenders,53.0,Role-Playing,1,1
96400571,The Binding of Isaac,36.0,Action,1,1
96400571,Star Trek Online,32.0,Role-Playing,1,1
96400571,TERA,17.1,Role-Playing,1,1
96400571,The Escapists,5.7,Action,1,1
96400571,Euro Truck Simulator 2,5.2,Action,1,1
96400571,Dishonored,5.2,Action,1,1
96400571,Tropico 4,1.1,Strategy,1,1
96400571,Left 4 Dead 2,0.4,Shooter,1,1
68305989,Supreme Commander 2,23.0,Strategy,1,1
62705916,Europa Universalis III,678.0,Strategy,1,1
62705916,Cities XL 2011,48.0,Simulation,1,1
62705916,Company of Heroes,37.0,Strategy,1,1
62705916,Men of War,15.9,Strategy,1,1
62705916,Stronghold 3,8.8,Strategy,1,1
62705916,Company of Heroes 2,7.0,Strategy,1,1
62705916,Sniper Elite 3,5.8,Shooter,1,1
62705916,Dawn of Discovery,1.1,Simulation,1,1
43114966,GTR Evolution,14.0,Racing,1,1
107123140,The Binding of Isaac,25.0,Action,1,1
133422169,Euro Truck Simulator 2,112.0,Action,1,1
133422169,Far Cry 3,35.0,Shooter,1,1
133422169,Spintires,17.8,Adventure,1,1
133422169,Borderlands 2,14.8,Shooter,1,1
133422169,Mafia II,13.3,Action,1,1
133422169,Ski Region Simulator,5.1,Simulation,1,1
133422169,GRID 2,3.8,Racing,1,1
133422169,Dungeon Defenders,1.2,Role-Playing,1,1
133422169,F1 2014,0.4,Racing,1,1
256525720,RIFT,8.8,Role-Playing,1,1
79073449,Left 4 Dead 2,32.0,Shooter,1,1
79073449,Fable III,30.0,Role-Playing,1,1
79073449,Alan Wake,11.1,Action,1,1
79073449,Magicka,7.6,Role-Playing,1,1
79073449,Pillars of Eternity,5.8,Role-Playing,1,1
79073449,Champions Online,3.8,Role-Playing,1,1
79073449,Mount & Blade,2.5,Role-Playing,1,1
79073449,DC Universe Online,0.4,Role-Playing,1,1
56901667,Left 4 Dead 2,15.8,Shooter,1,1
84659295,Portal,2.6,Puzzle,1,1
266874064,Rocket League,28.0,Sports,1,1
170947678,Euro Truck Simulator 2,126.0,Action,1,1
170947678,Grand Theft Auto V,27.0,Action,1,1
170947678,Grand Theft Auto IV,1.3,Action,1,1
45617627,Far Cry 3,57.0,Shooter,1,1
45617627,Dying Light,41.0,Action,1,1
45617627,Tomb Raider,33.0,Action,1,1
45617627,Dishonored,32.0,Action,1,1
45617627,Defiance,29.0,Shooter,1,1
45617627,X Rebirth,21.0,Simulation,1,1
45617627,Sniper Elite 3,20.0,Shooter,1,1
45617627,Grand Theft Auto IV,20.0,Action,1,1
45617627,Lost Planet 3,18.0,Shooter,1,1
45617627,BioShock Infinite,15.1,Shooter,1,1
45617627,Borderlands,14.0,Shooter,1,1
45617627,Darksiders II,13.5,Action,1,1
45617627,Dead Island,12.3,Action,1,1
45617627,Left 4 Dead 2,10.8,Shooter,1,1
45617627,DC Universe Online,9.6,Role-Playing,1,1
45617627,Just Cause 2,9.3,Action,1,1
45617627,Star Trek Online,9.1,Role-Playing,1,1
45617627,Portal 2,9.0,Shooter,1,1
45617627,Metro 2033,8.7,Shooter,1,1
45617627,Remember Me,8.6,Action,1,1
45617627,Duke Nukem Forever,6.4,Shooter,1,1
45617627,Two Worlds II,5.8,Role-Playing,1,1
45617627,Dead Space 2,5.0,Shooter,1,1
45617627,Alan Wake,4.1,Action,1,1
45617627,The Darkness II,3.5,Shooter,1,1
45617627,Sonic Generations,3.4,Platform,1,1
45617627,Dungeon Siege III,2.8,Role-Playing,1,1
45617627,Euro Truck Simulator 2,2.5,Action,1,1
45617627,Half-Life,2.4,Shooter,1,1
45617627,Portal,2.4,Puzzle,1,1
45617627,BioShock 2,1.5,Shooter,1,1
45617627,The Testament of Sherlock Holmes,1.4,Adventure,1,1
45617627,Half-Life 2,0.2,Shooter,1,1
45617627,Railroad Tycoon 3,0.2,Strategy,1,1
45617627,Crysis,0.1,Shooter,1,0
306955075,Football Manager 2015,48.0,Simulation,1,1
307181486,Football Manager 2016,42.0,Simulation,1,1
195780309,Grand Theft Auto V,106.0,Action,1,1
195780309,Tomb Raider,11.0,Action,1,1
195780309,Defiance,7.5,Shooter,1,1
195780309,Dying Light,4.5,Action,1,1
195780309,The Escapists,3.1,Action,1,1
195780309,Rocket League,2.4,Sports,1,1
55761025,Left 4 Dead 2,61.0,Shooter,1,1
55761025,Grand Theft Auto V,36.0,Action,1,1
55761025,Mass Effect 2,22.0,Role-Playing,1,1
55761025,DiRT 2,15.2,Racing,1,1
55761025,DiRT 3,10.0,Racing,1,1
55761025,GRID,7.9,Racing,1,1
55761025,Homefront,6.7,Shooter,1,1
55761025,Crysis,4.6,Shooter,1,1
55761025,Far Cry 3,2.6,Shooter,1,1
55761025,Portal,1.1,Puzzle,1,1
55761025,Portal 2,0.9,Shooter,1,1
166863117,Far Cry 3,31.0,Shooter,1,1
166863117,Just Cause 2,18.6,Action,1,1
166863117,Stronghold 3,1.2,Strategy,1,1
166863117,Stronghold Kingdoms,0.5,Strategy,1,1
58761868,Fallout 4,179.0,Role-Playing,1,1
58761868,Borderlands 2,137.0,Shooter,1,1
58761868,Anno 2070,88.0,Strategy,1,1
58761868,Star Trek Online,80.0,Role-Playing,1,1
58761868,DC Universe Online,79.0,Role-Playing,1,1
58761868,Fable III,34.0,Role-Playing,1,1
58761868,BioShock,31.0,Shooter,1,1
58761868,Tomb Raider,19.8,Action,1,1
58761868,Homefront,15.6,Shooter,1,1
58761868,Portal,10.8,Puzzle,1,1
58761868,Portal 2,7.7,Shooter,1,1
91027316,Terraria,28.0,Action,1,1
30913209,Champions Online,218.0,Role-Playing,1,1
30913209,Grand Theft Auto V,68.0,Action,1,1
30913209,Borderlands,57.0,Shooter,1,1
30913209,Left 4 Dead 2,35.0,Shooter,1,1
30913209,Left 4 Dead,21.0,Shooter,1,1
30913209,Grand Theft Auto IV,12.3,Action,1,1
30913209,Half-Life,4.5,Shooter,1,1
30913209,Trine,3.1,Action,1,1
30913209,Magicka,3.0,Role-Playing,1,1
30913209,Portal,2.4,Puzzle,1,1
70779914,Company of Heroes 2,10.5,Strategy,1,1
115736372,Tropico 4,13.8,Strategy,1,1
229911,Worms Reloaded,3.1,Strategy,1,1
229911,Half-Life 2,0.6,Shooter,1,1
229911,Half-Life,0.5,Shooter,1,1
229911,Portal,0.1,Puzzle,1,0
209450381,Supreme Commander 2,22.0,Strategy,1,1
112986636,Euro Truck Simulator 2,9.9,Action,1,1
32102983,Far Cry 2,2.3,Action,1,1
71510748,Terraria,130.0,Action,1,1
71510748,Portal 2,26.0,Shooter,1,1
71510748,Grand Theft Auto IV,24.0,Action,1,1
71510748,Sleeping Dogs,16.8,Action,1,1
71510748,Football Manager 2011,16.1,Sports,1,1
71510748,Borderlands 2,14.3,Shooter,1,1
71510748,Dishonored,12.7,Action,1,1
71510748,Just Cause 2,8.8,Action,1,1
71510748,Trine 2,8.8,Platform,1,1
71510748,Far Cry 3,8.7,Shooter,1,1
71510748,The Binding of Isaac,8.4,Action,1,1
71510748,Euro Truck Simulator 2,5.4,Action,1,1
71510748,Left 4 Dead 2,5.3,Shooter,1,1
71510748,Trine,3.5,Action,1,1
71510748,Grand Theft Auto III,3.0,Action,1,1
71510748,DiRT 3,2.5,Racing,1,1
71510748,Magicka,2.1,Role-Playing,1,1
71510748,Metro 2033,1.5,Shooter,1,1
71510748,Portal,0.9,Puzzle,1,1
71510748,BioShock Infinite,0.8,Shooter,1,1
71510748,BioShock,0.6,Shooter,1,1
71510748,Half-Life 2,0.6,Shooter,1,1
71510748,Greed Corp,0.5,Strategy,1,1
71510748,Braid,0.4,Platform,1,1
71510748,Torchlight,0.4,Role-Playing,1,1
71510748,Tomb Raider,0.2,Action,1,1
71510748,Saints Row 2,0.2,Action,1,1
28472068,Sleeping Dogs,18.5,Action,1,1
28472068,Max Payne 3,7.6,Shooter,1,1
28472068,Grand Theft Auto IV,7.0,Action,1,1
28472068,Titan Quest,6.3,Role-Playing,1,1
28472068,Half-Life 2,4.3,Shooter,1,1
28472068,Half-Life,3.7,Shooter,1,1
28472068,Might & Magic Heroes VI,2.8,Role-Playing,1,1
28472068,APB Reloaded,2.6,Role-Playing,1,1
28472068,Terraria,2.2,Action,1,1
28472068,The Next BIG Thing,2.0,Adventure,1,1
28472068,BioShock Infinite,1.9,Shooter,1,1
28472068,Far Cry 2,1.7,Action,1,1
28472068,Crysis,1.5,Shooter,1,1
28472068,Fable III,1.4,Role-Playing,1,1
28472068,Max Payne,1.2,Shooter,1,1
28472068,DiRT Rally,1.2,Racing,1,1
28472068,Majesty 2 Collection,0.8,Strategy,1,1
28472068,Grand Theft Auto III,0.4,Action,1,1
28472068,Far Cry,0.4,Shooter,1,1
28472068,Left 4 Dead 2,0.3,Shooter,1,1
28472068,BioShock 2,0.3,Shooter,1,1
28472068,Portal,0.2,Puzzle,1,1
28472068,Grand Theft Auto III,0.1,Action,1,0
101142088,Borderlands 2,57.0,Shooter,1,1
101142088,Darksiders,0.7,Action,1,1
70075801,Left 4 Dead 2,18.9,Shooter,1,1
81245611,Portal,3.3,Puzzle,1,1
81245611,Machinarium,1.9,Adventure,1,1
142775542,Portal,2.3,Puzzle,1,1
142775542,Trine,0.5,Action,1,1
142775542,Portal 2,0.2,Shooter,1,1
7907686,Borderlands,55.0,Shooter,1,1
7907686,Left 4 Dead 2,42.0,Shooter,1,1
7907686,Tropico 4,38.0,Strategy,1,1
7907686,Left 4 Dead,37.0,Shooter,1,1
7907686,Just Cause 3,31.0,Action,1,1
7907686,Grand Theft Auto IV,26.0,Action,1,1
7907686,Sleeping Dogs,19.1,Action,1,1
7907686,Tropico 5,17.4,Simulation,1,1
7907686,Cities XL 2012,14.8,Strategy,1,1
7907686,Borderlands 2,14.2,Shooter,1,1
7907686,Supreme Commander 2,12.9,Strategy,1,1
7907686,Saints Row IV,11.7,Action,1,1
7907686,Mass Effect,9.9,Role-Playing,1,1
7907686,Portal,9.1,Puzzle,1,1
7907686,Euro Truck Simulator 2,5.5,Action,1,1
7907686,EVE Online,2.4,Role-Playing,1,1
7907686,Grand Theft Auto V,1.8,Action,1,1
7907686,Company of Heroes 2,1.3,Strategy,1,1
7907686,BioShock,1.0,Shooter,1,1
7907686,Mass Effect 2,0.9,Role-Playing,1,1
7907686,Metro 2033,0.6,Shooter,1,1
7907686,Anno 2070,0.5,Strategy,1,1
7907686,Half-Life,0.5,Shooter,1,1
240551525,LEGO The Hobbit,2.6,Action,1,1
240551525,Darksiders II,2.3,Action,1,1
167524538,BioShock Infinite,8.7,Shooter,1,1
130547869,Dying Light,48.0,Action,1,1
130547869,Spore,5.4,Strategy,1,1
181584582,Terraria,2.5,Action,1,1
27279261,Borderlands 2,72.0,Shooter,1,1
27279261,Darksiders II,26.0,Action,1,1
27279261,Darksiders,23.0,Action,1,1
27279261,Portal 2,19.5,Shooter,1,1
27279261,Left 4 Dead 2,19.4,Shooter,1,1
27279261,F.E.A.R. 3,19.4,Shooter,1,1
27279261,Borderlands,19.1,Shooter,1,1
27279261,Sonic & All-Stars Racing Transformed,16.5,Racing,1,1
27279261,Devil May Cry 4,15.8,Action,1,1
27279261,Sonic Generations,10.0,Platform,1,1
27279261,Magicka,6.5,Role-Playing,1,1
27279261,Tropico 4,5.3,Strategy,1,1
27279261,F.E.A.R. Perseus Mandate,4.4,Shooter,1,1
27279261,Left 4 Dead,4.3,Shooter,1,1
27279261,Trine 2,3.4,Platform,1,1
27279261,The Darkness II,3.0,Shooter,1,1
27279261,Risen,2.2,Role-Playing,1,1
27279261,Terraria,1.7,Action,1,1
27279261,Portal,1.6,Puzzle,1,1
27279261,Half-Life 2,1.5,Shooter,1,1
27279261,Europa Universalis III,1.3,Strategy,1,1
27279261,Euro Truck Simulator 2,0.8,Action,1,1
27279261,Child of Light,0.8,Role-Playing,1,1
27279261,Dungeon Defenders,0.3,Role-Playing,1,1
27279261,GRID 2,0.1,Racing,1,0
100769089,Terraria,46.0,Action,1,1
100769089,BioShock Infinite,8.7,Shooter,1,1
100769089,APB Reloaded,8.4,Role-Playing,1,1
91871147,Metro 2033,8.0,Shooter,1,1
232879561,BioShock Infinite,5.8,Shooter,1,1
232879561,Borderlands 2,0.6,Shooter,1,1
232879561,TERA,0.3,Role-Playing,1,1
120237789,Mortal Kombat X,18.3,Fighting,1,1
120237789,Portal,2.1,Puzzle,1,1
90117736,Football Manager 2015,1104.0,Simulation,1,1
90117736,Football Manager 2014,600.0,Sports,1,1
90117736,Football Manager 2012,243.0,Sports,1,1
90117736,Football Manager 2013,150.0,Sports,1,1
206346171,Dead Island,0.2,Action,1,1
32644336,NBA 2K13,48.0,Sports,1,1
32644336,Tomb Raider,18.6,Action,1,1
32644336,Sleeping Dogs,17.2,Action,1,1
32644336,Max Payne 3,10.3,Shooter,1,1
32644336,Company of Heroes,4.2,Strategy,1,1
32644336,Dead Space,1.3,Action,1,1
32644336,Half-Life 2,0.5,Shooter,1,1
32644336,Machinarium,0.4,Adventure,1,1
32644336,BioShock 2,0.4,Shooter,1,1
198804975,DiRT 3,0.5,Racing,1,1
5949488,Half-Life 2,4.9,Shooter,1,1
5949488,Portal,0.7,Puzzle,1,1
5949488,Half-Life,0.3,Shooter,1,1
81160212,Borderlands 2,96.0,Shooter,1,1
81160212,Far Cry 3,37.0,Shooter,1,1
81160212,Dishonored,26.0,Action,1,1
81160212,Left 4 Dead 2,11.9,Shooter,1,1
81160212,The Binding of Isaac,9.9,Action,1,1
81160212,Portal 2,7.5,Shooter,1,1
81160212,BioShock Infinite,5.5,Shooter,1,1
81160212,Darksiders II,2.4,Action,1,1
81160212,Company of Heroes,1.2,Strategy,1,1
81160212,Star Trek Online,0.1,Role-Playing,1,0
35177894,Left 4 Dead 2,49.0,Shooter,1,1
35177894,Tomb Raider,19.5,Action,1,1
281324958,APB Reloaded,5.7,Role-Playing,1,1
23608098,Mafia II,54.0,Action,1,1
23608098,Tomb Raider,39.0,Action,1,1
23608098,Portal 2,35.0,Shooter,1,1
112085262,Order of War,1.1,Strategy,1,1
15841597,Half-Life 2,60.0,Shooter,1,1
15841597,Portal,4.6,Puzzle,1,1
15841597,Half-Life,0.4,Shooter,1,1
175128094,Euro Truck Simulator 2,101.0,Action,1,1
62097332,Farming Simulator 2013,106.0,Simulation,1,1
62097332,DiRT 2,16.1,Racing,1,1
62097332,Portal,1.2,Puzzle,1,1
209985078,The Evil Within,34.0,Action,1,1
209985078,Left 4 Dead 2,0.5,Shooter,1,1
67729331,Stronghold 3,3.1,Strategy,1,1
67729331,Greed Corp,2.3,Strategy,1,1
67729331,Deponia,1.7,Adventure,1,1
67729331,Stronghold Kingdoms,0.8,Strategy,1,1
67729331,The Testament of Sherlock Holmes,0.3,Adventure,1,1
105585767,F1 2012,109.0,Racing,1,1
105585767,Sleeping Dogs,55.0,Action,1,1
92958887,Borderlands 2,41.0,Shooter,1,1
92958887,Dead Rising 2,1.5,Action,1,1
92958887,Terraria,0.7,Action,1,1
92958887,Just Cause 2,0.7,Action,1,1
92958887,Portal 2,0.4,Shooter,1,1
185130561,Borderlands 2,4.3,Shooter,1,1
2643609,Portal 2,13.4,Shooter,1,1
2643609,F1 2011,4.3,Racing,1,1
2643609,Left 4 Dead 2,2.3,Shooter,1,1
91729217,Dungeon Defenders,428.0,Role-Playing,1,1
91729217,Airline Tycoon 2,6.0,Simulation,1,1
172434236,Football Manager 2014,694.0,Sports,1,1
172434236,Football Manager 2015,342.0,Simulation,1,1
172434236,Euro Truck Simulator 2,41.0,Action,1,1
172434236,Grand Theft Auto IV,1.7,Action,1,1
90272527,Terraria,232.0,Action,1,1
90272527,Dying Light,109.0,Action,1,1
90272527,APB Reloaded,86.0,Role-Playing,1,1
90272527,Left 4 Dead 2,58.0,Shooter,1,1
90272527,Dead Island,52.0,Action,1,1
90272527,Dungeon Defenders,34.0,Role-Playing,1,1
90272527,Magicka,27.0,Role-Playing,1,1
90272527,Portal 2,16.8,Shooter,1,1
90272527,Torchlight,13.2,Role-Playing,1,1
90272527,DC Universe Online,8.1,Role-Playing,1,1
90272527,The Secret World,7.3,Role-Playing,1,1
90272527,Darksiders,5.9,Action,1,1
90272527,The Evil Within,4.3,Action,1,1
90272527,Two Worlds II,2.1,Role-Playing,1,1
90272527,Grand Theft Auto IV,1.0,Action,1,1
90272527,Just Cause,0.8,Action,1,1
246103765,Tomb Raider,21.0,Action,1,1
63157803,Terraria,272.0,Action,1,1
63157803,Company of Heroes 2,143.0,Strategy,1,1
63157803,Borderlands,123.0,Shooter,1,1
63157803,Dragon Age II,70.0,Action,1,1
63157803,Borderlands 2,68.0,Shooter,1,1
63157803,Duke Nukem Forever,64.0,Shooter,1,1
63157803,Metro 2033,45.0,Shooter,1,1
63157803,Dead Island,40.0,Action,1,1
63157803,Demigod,32.0,Strategy,1,1
63157803,Fable III,28.0,Role-Playing,1,1
63157803,Darksiders,27.0,Action,1,1
63157803,Darksiders II,23.0,Action,1,1
63157803,Portal 2,21.0,Shooter,1,1
63157803,Portal,16.7,Puzzle,1,1
63157803,Company of Heroes,11.0,Strategy,1,1
63157803,Left 4 Dead,10.3,Shooter,1,1
63157803,Half-Life 2,10.2,Shooter,1,1
63157803,Dead Space,8.2,Action,1,1
39403038,Left 4 Dead,24.0,Shooter,1,1
39403038,Portal,1.0,Puzzle,1,1
57368001,Borderlands 2,85.0,Shooter,1,1
57368001,Left 4 Dead 2,2.5,Shooter,1,1
57368001,TERA,0.8,Role-Playing,1,1
57368001,Just Cause 2,0.7,Action,1,1
73564778,Borderlands 2,78.0,Shooter,1,1
73564778,Borderlands,72.0,Shooter,1,1
73564778,BioShock Infinite,47.0,Shooter,1,1
73564778,Portal 2,40.0,Shooter,1,1
73564778,BioShock 2,36.0,Shooter,1,1
73564778,Left 4 Dead 2,31.0,Shooter,1,1
73564778,Rocksmith 2014,27.0,Misc,1,1
73564778,Half-Life,27.0,Shooter,1,1
73564778,Tomb Raider,26.0,Action,1,1
73564778,BioShock,23.0,Shooter,1,1
73564778,Portal,15.1,Puzzle,1,1
73564778,Crysis,12.8,Shooter,1,1
73564778,Max Payne,1.1,Shooter,1,1
131610144,Grand Theft Auto V,185.0,Action,1,1
131610144,Left 4 Dead 2,79.0,Shooter,1,1
131610144,Grand Theft Auto IV,70.0,Action,1,1
131610144,Far Cry 3,21.0,Shooter,1,1
131610144,Euro Truck Simulator 2,18.8,Action,1,1
131610144,Portal 2,14.3,Shooter,1,1
131610144,Saints Row IV,10.6,Action,1,1
131610144,Dead Space 2,5.1,Shooter,1,1
131610144,Metro 2033,3.7,Shooter,1,1
131610144,Battlefield 2,0.6,Shooter,1,1
116024605,Left 4 Dead 2,529.0,Shooter,1,1
77446275,Dungeon Defenders,13.3,Role-Playing,1,1
77446275,Magicka,1.8,Role-Playing,1,1
78707098,Left 4 Dead,2.8,Shooter,1,1
109175936,Grand Theft Auto V,137.0,Action,1,1
109175936,Left 4 Dead 2,19.7,Shooter,1,1
109175936,Bulletstorm,5.3,Shooter,1,1
59382844,Grand Theft Auto V,85.0,Action,1,1
59382844,Sleeping Dogs,23.0,Action,1,1
59382844,Test Drive Unlimited 2,15.1,Racing,1,1
59382844,The Last Remnant,13.6,Role-Playing,1,1
59382844,Borderlands,11.4,Shooter,1,1
59382844,Borderlands 2,8.8,Shooter,1,1
120164786,Football Manager 2014,210.0,Sports,1,1
120164786,Football Manager 2015,144.0,Simulation,1,1
120164786,Football Manager 2013,82.0,Sports,1,1
120164786,Grand Theft Auto IV,68.0,Action,1,1
42695514,Football Manager 2012,297.0,Sports,1,1
42695514,Football Manager 2013,248.0,Sports,1,1
42695514,Football Manager 2015,209.0,Simulation,1,1
42695514,Football Manager 2014,182.0,Sports,1,1
42695514,Football Manager 2016,8.1,Simulation,1,1
110104967,Left 4 Dead 2,3.3,Shooter,1,1
274422668,Homeworld Remastered Collection,1.1,Strategy,1,1
64079170,Left 4 Dead 2,47.0,Shooter,1,1
64079170,Left 4 Dead,7.1,Shooter,1,1
136668535,Pro Evolution Soccer 2016,50.0,Sports,1,1
136668535,Rocket League,40.0,Sports,1,1
136668535,Grand Theft Auto IV,35.0,Action,1,1
128706580,Worms Reloaded,0.2,Strategy,1,1
129081996,Pillars of Eternity,53.0,Role-Playing,1,1
129081996,Anno 2070,14.0,Strategy,1,1
105788297,Terraria,176.0,Action,1,1
105788297,Saints Row IV,40.0,Action,1,1
